platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
Nintendo DS|Super Dodgeball Beats|7|28/06/2019|N|N|N|N|N|N|Y|N|Dodgeball hysteria has hit its peak and has taken over the world of mainstream sport. Three failing school kids band together to set u their own Dodgeball team and face off against zany enemies including...|PlayStack Ltd|PlayStation 4, Nintendo Switch, Nintendo 3DS, PC
Nintendo DS|Persona Q2: New Cinema Labyrinth|12|04/06/2019|Y|N|N|N|N|Y|Y|N|Persona Q2: New Cinema Labyrinth is a dungeon crawling RPG with turn-based combat, intricate dungeon mapping, &amp; the summoning and use of various mythological and literary creatures known as "Persona"....|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Kirby's Extra Epic Yarn|3|08/03/2019|N|N|N|N|N|N|N|N|Kirby has a new look based on animated yarn and a world of cloth and textiles. The creative approach is woven directly into the gameplay and allows the ever-morphing Kirby to take on a variety of new forms....|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Etrian Odyssey Nexus|12|05/02/2019|Y|N|N|N|N|N|N|N|Etrian Odyssey Nexus is a dungeon crawling RPG in which players command a team of customized adventurers through labyrinths, collecting treasure and fighting monsters.|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Mario &amp; Luigi: Bowserâs Inside Story + Bowser Jr.âs Journey|3|25/01/2019|N|N|N|N|N|N|N|N|Nintendo DS classic, Mario &amp; Luigi: Bowserâs Inside Story, is back! Thanks to Fawful, both brothers have been devoured by Bowser! Their journey takes them deep into the belly of the beast, leaving...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|YO-KAI WATCH 3|7|07/12/2018|N|N|N|Y|N|N|Y|N|Yo-kai are invisible monsters behind many of the common troubles we face every day. When gifted a special watch that allows them to see the little creatures, players go on an adventure to befriend Yo-kai...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|PAW Patrol: On A Roll!|3|21/10/2018|N|N|N|N|N|N|N|N|Paw Patrol is a side-scrolling platforming puzzle adventure game featuring micro-games tied into the pupâs abilities. Complete missions across 8 locales and call on your Paw Patrol teammates to co-operate...|Outright Games|PlayStation 4, Xbox One, Nintendo Switch, Nintendo 3DS
Nintendo DS|Luigi's Mansion|7|19/10/2018|N|N|N|Y|N|N|N|N|Nintendo GameCube classic Luigiâs Mansion has been remade for Nintendo 3DS family systems! Luigiâs something of a scaredy-cat, but these classic ghosts and traps are no match for his vacuum cleaner!|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Jake Hunter Detective Story: Ghost of the Dusk|16|28/09/2018|N|N|Y|N|N|N|N|N|It all begins with the accidental death of a homeless man in a mysterious mansion. Despite the crime scene appearing relatively normal, Jake canât shake the feeling that something isnât right. During...|Aksys Games|Nintendo 3DS
Nintendo DS|YO-KAI WATCH BLASTERS: WHITE DOG SQUAD|7|07/09/2018|N|N|N|N|N|N|Y|N|Taking control of the Busters, a group of Yo-Kai, you can launch "Patrol" quests, and take on bosses in the new "Big Boss" mode. At the Yo-Kai Busters headquarters, you can power up Yo-Kai on the team,...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|YO-KAI WATCH BLASTERS: RED CAT CORPS|7|07/09/2018|N|N|N|N|N|N|Y|N|Taking control of the Busters, a group of Yo-Kai, you can launch "Patrol" quests, and take on bosses in the new "Big Boss" mode. At the Yo-Kai Busters headquarters, you can power up Yo-Kai on the team,...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|WarioWare Gold|7|27/07/2018|N|N|N|N|N|N|Y|N|The latest in the WarioWare series comes to Nintendo 3DS family systems! Which means, thereâs a new way to play Warioâs strangely satisfying microgames. With classics and new additions, there are...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Captain Toad: Treasure Tracker|3|13/07/2018|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Sushi Striker: The Way of Sushido|7|08/06/2018|N|N|N|N|N|N|Y|N|Defend your homeland from invading enemies in this puzzling action game so more people can enjoy delicious sushi in peace. May the best sushi samurai reign supreme!|Nintendo of Europe GmbH|Nintendo 3DS, Nintendo Switch
Nintendo DS|Dillon's Dead-Heat Breakers|7|25/05/2018|N|N|N|N|N|N|Y|N|The Dead Heat Breakers is an action tower defence game where players control the armadillo Dillon from Dillonâs Rolling Western and fight against alien rock invaders. Itâs up to you to form a team...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Shin Megami Tensei: Strange Journey Redux|12|18/05/2018|Y|N|N|N|N|Y|Y|N|A special task force sent by the United Nations to investigate the Schwarzwelt, a spatial distortion that appears in Antarctica and threatens to engulf the world.|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Detective Pikachu|3|23/03/2018|N|N|N|N|N|N|N|N|Detective Pikachu is on the case! Investigate evidence, question possible witnesses and solve a curious mystery.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Radiant Historia: Perfect Chronology|12|16/02/2018|Y|N|N|N|N|N|Y|N|In the midst of an unending war for dominance between two super-powers, Special Intelligence Agent Stocke is assigned to a routine escort mission that goes horribly awry.|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Mario Party: The Top 100|3|22/12/2017|N|N|N|N|N|N|N|N|A party game containing a best-of collection of the Mario Party mini games. The player can compete in several mini games and board game variations against other players or computer generated opponents.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Nintendo Presents: New Style Boutique 3 - Styling Star|3|24/11/2017|N|N|N|N|N|N|N|N|This is a simulation game in which the player has to manage a boutique and pick out clothes to satisfy customers. The player also has to refill the stock and expand the business.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Apollo Justice: Ace Attorney|12|22/11/2017|N|N|N|N|N|N|N|N|Star as rookie defence attorney, Apollo Justice, as he visits crime scenes, questions key witnesses and collects vital evidence before stepping into the courtroom to prove his clientsâ innocence.|CE Europe Ltd.|Nintendo 3DS
Nintendo DS|PokÃ©mon Ultra Moon|7|17/11/2017|N|N|N|N|N|N|Y|N|Catch, train and evolve a whole new generation of PokÃ©mon, and battle other trainers to become the PokÃ©mon Champion in the newest instalment in the popular PokÃ©mon franchise.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|PokÃ©mon Ultra Sun|7|17/11/2017|N|N|N|N|N|N|Y|N|Catch, train and evolve a whole new generation of PokÃ©mon, and battle other trainers to become the PokÃ©mon Champion in the newest instalment in the popular PokÃ©mon franchise.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Kirby Battle Royale|7|03/11/2017|N|N|N|N|N|N|Y|N|In order to win a cake, Kirby and a friend have to compete in a series of battles and battle leagues, in which clone Kirbys have to be knocked out. The violence is central to the game and hectic but slapstick...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Fire Emblem Warriors|12|20/10/2017|N|N|N|N|N|N|Y|N|Clash with legions of soldiers and fierce monsters as Marth, Xander, Corrin, and other Fire Emblem heroes unleashing over-the-top-powerful Dynasty Warriors-style moves.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Etrian Odyssey V: Beyond the Myth|12|17/10/2017|Y|N|N|N|N|N|N|N|City of Lorys, heart of the vast continent Arcania, rests at the foot of the mighty Yggdrasil. Adventurers and explorers of Arcania are hereby summoned to challenge Yggdrasil. Task is to challenge Yggdrasil...|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Story of Seasons: Trio of Towns|3|13/10/2017|N|N|N|N|N|N|N|N|Manage your farm and build a strong relationship with the townspeople.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mario &amp; Luigi: Superstar Saga + Bowser's Minions|3|06/10/2017|N|N|N|N|N|N|N|N|This is a sidescrolling turnbased rpg adventure within the Mario universe. Players traverse maps from an isometric perspective and are randomly attacked by fiends. The entire game takes in the familiar...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|YO-KAI WATCH 2: Psychic Spectres|7|29/09/2017|N|N|N|N|N|N|Y|N|Yo-kai are invisible monsters behind many of the common troubles we face every day. When gifted a special watch that allows them to see the little creatures, players go on an adventure to befriend Yo-kai...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Metroid: Samus Returns|7|15/09/2017|N|N|N|Y|N|N|Y|N|After stopping the threat on the planet Zebes, Samus Aran is asked to eliminate the entire remaining Metroid population of the planet SR388|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Minecraft: New Nintendo 3DS Edition|7|15/09/2017|N|N|N|Y|N|N|Y|N||Microsoft studios|New Nintendo 3DS
Nintendo DS|Monster Hunter Stories|7|08/09/2017|N|N|N|Y|N|N|Y|N|Monster Hunter Stories features a completely new gameplay different to the past titles in the series. The player assumes the role of a Rider who befriends monsters by stealing eggs and hatching them. You...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Culdcept Revolt|12|01/09/2017|Y|N|N|N|N|N|Y|N|In Culdcept Revolt, the player takes on the role of a Cepter. Cepters are beings that can use magical cards to summon creatures, cast spells, and perform various other feats of wizardry. As players advance...|NIS America, Inc|Nintendo 3DS
Nintendo DS|Dr Kawashima's Devilish Brain Training: Can you stay focused?|3|28/07/2017|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Miitopia|7|28/07/2017|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Hey! PIKMIN|3|28/07/2017|N|N|N|N|N|N|N|N|Youâre stranded on a planet and need fuel for your rocket ship. Luckily the Pikmin can help out.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|LAYTONS MYSTERY JOURNEY: Katrielle and the Millionaires' Conspiracy|7|20/07/2017|N|N|N|N|N|N|Y|N|When her father vanishes, Katrielle goes off in search of the famous detective, coming across various puzzles and mysteries along the way.|LEVEL-5 abby|Nintendo 3DS, Nintendo Switch
Nintendo DS|Farming Simulator 18|3|30/06/2017|N|N|N|N|N|N|N|N|This game lets you manage a farm in all ways. Within a realistic environment, you play as a farmer and need to harvest crops and manage lifestock.|Focus Home Interactive|Nintendo 3DS
Nintendo DS|RPG Maker Fes|3|23/06/2017|N|N|N|N|N|N|N|N|Build your own Role Playing Game with 8-bit graphics.|NIS America, Inc|Nintendo 3DS
Nintendo DS|Ever Oasis|7|23/06/2017|N|N|N|N|N|N|Y|N|The young seedling Tethu needs to take care of an oasis in the middle of a Chaos-plagued desert, and find out what happened to his lost brother.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Minecraft: New Nintendo 3DS Edition|7|15/09/2017|N|N|N|Y|N|N|Y|N||Microsoft studios|New Nintendo 3DS
Nintendo DS|Monster Hunter Stories|7|08/09/2017|N|N|N|Y|N|N|Y|N|Monster Hunter Stories features a completely new gameplay different to the past titles in the series. The player assumes the role of a Rider who befriends monsters by stealing eggs and hatching them. You...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Culdcept Revolt|12|01/09/2017|Y|N|N|N|N|N|Y|N|In Culdcept Revolt, the player takes on the role of a Cepter. Cepters are beings that can use magical cards to summon creatures, cast spells, and perform various other feats of wizardry. As players advance...|NIS America, Inc|Nintendo 3DS
Nintendo DS|Dr Kawashima's Devilish Brain Training: Can you stay focused?|3|28/07/2017|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Miitopia|7|28/07/2017|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Hey! PIKMIN|3|28/07/2017|N|N|N|N|N|N|N|N|Youâre stranded on a planet and need fuel for your rocket ship. Luckily the Pikmin can help out.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|LAYTONS MYSTERY JOURNEY: Katrielle and the Millionaires' Conspiracy|7|20/07/2017|N|N|N|N|N|N|Y|N|When her father vanishes, Katrielle goes off in search of the famous detective, coming across various puzzles and mysteries along the way.|LEVEL-5 abby|Nintendo 3DS, Nintendo Switch
Nintendo DS|Farming Simulator 18|3|30/06/2017|N|N|N|N|N|N|N|N|This game lets you manage a farm in all ways. Within a realistic environment, you play as a farmer and need to harvest crops and manage lifestock.|Focus Home Interactive|Nintendo 3DS
Nintendo DS|RPG Maker Fes|3|23/06/2017|N|N|N|N|N|N|N|N|Build your own Role Playing Game with 8-bit graphics.|NIS America, Inc|Nintendo 3DS
Nintendo DS|Ever Oasis|7|23/06/2017|N|N|N|N|N|N|Y|N|The young seedling Tethu needs to take care of an oasis in the middle of a Chaos-plagued desert, and find out what happened to his lost brother.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Langenscheidt SchulwÃ¶rterbuch Englisch|3|31/12/2016|N|N|N|N|N|N|N|N||Koch Media GmbH (Austria)|Nintendo DS
Nintendo DS|Picross 3D: Round 2|3|02/12/2016|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|7th Dragon III Code: VFD|12|02/12/2016|Y|N|N|N|N|N|Y|N|In the year 2100, dragons have descended upon earth and humanity is at the mercy of these terrifying beasts. Team up with Nodens Enterprises, a video game company dedicated to stopping the dragon menace,...|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Shin Megami Tensei IV: Apocalypse|12|02/12/2016|Y|N|N|N|N|Y|Y|N|The remnants of a Tokyo ravaged by a catastrophe. Demons and humans co-exist, but in this state the remnants of humankind are just a prize being fought over by the higher deities. One lone Hunter, the...|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Super Mario Maker for Nintendo 3DS|3|02/12/2016|N|N|N|N|N|N|N|N|Super Mario Maker is a side-scrolling platform video game and game creation system in one. As always in Mario games, Princess Peach is kidnapped by Bowser and Mario must clear a series of worlds to save...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Animal Crossing: New Leaf - Welcome amiibo!|3|25/11/2016|N|N|N|N|N|N|N|N|Be the new mayor of a town full of friendly anthropomorphic animals.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|PokÃ©mon Sun|7|23/11/2016|N|N|N|N|N|N|Y|N|Catch, train and evolve a whole new generation of PokÃ©mon, and battle other trainers to become the PokÃ©mon Champion in the newest instalment in the popular PokÃ©mon franchise.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|PokÃ©mon Moon|7|23/11/2016|N|N|N|N|N|N|Y|N|Catch, train and evolve a whole new generation of PokÃ©mon, and battle other trainers to become the PokÃ©mon Champion in the newest instalment in the popular PokÃ©mon franchise.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|3D Classic Collection|7|04/11/2016|N|N|N|Y|N|N|Y|N|Collection of 7 Classic and retro SEGA games, but this time fully playable in 3D: Power Drift Puyo Puyo 2 Fantasy Zone II W Sonic The Hedgehog Thunder Blade Galaxy Force II Altered Beast Fantasy...|SEGA Europe Ltd|Nintendo 3DS
Nintendo DS|Cartoon Network - Battle Crashers|7|04/11/2016|N|N|N|N|N|N|Y|N|Help the cartoon network character defeat the evil that roams their worlds.|Maximum Games Ltd|Nintendo 3DS
Nintendo DS|Rhythm Paradise Megamix|7|21/10/2016|N|N|N|N|N|N|Y|N|This game brings a ton of rhythm driven mini games to you all packed in a small story. You need to make sure you pass the levels by timing your input to the different types of rhythms and music the game...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Disney Magical World 2|3|14/10/2016|N|N|N|N|N|N|N|N|Disney Magical World 2 is a game where players can live in the world of Disney and interact with well-known characters, enjoy fashion, quests, and even run their own cafÃ©.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mario Party: Star Rush|3|07/10/2016|N|N|N|N|N|N|N|N|Mario Party: Star Rush is a party game where players can compete in several different game modes against other players or the computer.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Shantae and the Pirate's Curse|12|30/09/2016|N|N|N|N|N|Y|Y|N|Shantae teams up with her old nemesis, Risky Boots, to defeat the evil Pirate Master in the third instalment of the Shantae series.|Rising Star Games Ltd|Nintendo 3DS
Nintendo DS|Azure Striker Gunvolt: Striker Pack|12|30/09/2016|Y|N|N|N|N|Y|Y|N|A 2D action-platformer where you play as the hero Gunvolt, who has the ability to control lightning. This is a combination pack including both Azure Striker Gunvolt and Azure Striker Gunvolt 2 on one cartridge.|Yacht Club Games, L.L.C|Nintendo 3DS
Nintendo DS|DRAGON QUEST VII: Fragments of the Forgotten Past|12|16/09/2016|N|N|N|N|Y|N|N|N|Role playing game following a small party as they discover secrets about their island home, Estard, and restore lost continents by travelling to the past.|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Metroid Prime: Federation Force|12|02/09/2016|N|N|N|N|N|N|Y|N|The plot involves a struggle to retake a planet, however you find out that Space Pirates now reside there and are building a weapon to use against the Federation. Players will fight the Space Pirates to...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Disney Art Academy|3|15/07/2016|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Monster Hunter Generations|12|15/07/2016|N|N|N|N|N|N|Y|N|Fifth generation of the Monster Hunter series. Play as a monster hunter, travelling a mysterious landscape and taking on quests along the way|CE Europe Ltd.|Nintendo 3DS
Nintendo DS|Teddy Together|3|01/07/2016|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|LEGO Star Wars: The Force Awakens|7|28/06/2016|N|N|N|Y|N|N|Y|N|LEGO Star Wars takes you to the world of the latest Star Wars Movie: The Force Awakens...in bricks! Play as one of the characters from the resistance and take on numerous missions. Along the way there...|Warner Brothers Entertainment UK Ltd|Nintendo 3DS
Nintendo DS|The Smurfs|3|15/06/2016|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo 3DS
Nintendo DS|Kirby: Planet Robobot|7|10/06/2016|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mike The Knight and the Great Gallop|3|27/05/2016|N|N|N|N|N|N|N|N|This is a story driven collection of mini games aimed at young children. Players portray the role of Mike The Knight in a quest to help his hometown get ready for a big celebration.|Maximum Games Ltd|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Limited Edition|12|20/05/2016|Y|N|N|N|N|Y|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Birthright|12|20/05/2016|Y|N|N|N|N|Y|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Conquest|12|20/05/2016|Y|N|N|N|N|N|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|YO-KAI WATCH|7|29/04/2016|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mighty No. 9|12|19/04/2016|N|N|N|N|N|N|Y|N|You play as a human looking android called Beck, the ninth of a series of combat robots called Mighty Numbers. A computer virus has attacked your fellow unit and other machines across the globe. Beck must...|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Mario &amp; Sonic at the Rio 2016 Olympic Games|7|08/04/2016|N|N|N|N|N|N|Y|N|This is a sports game in which characters from the Mario and Sonic series compete in a variety of events at the Summer Olympic Games in Rio de Janeiro. Players get to partake in mini-game versions of various...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|LEGO Star Wars: The Force Awakens|7|28/06/2016|N|N|N|Y|N|N|Y|N|LEGO Star Wars takes you to the world of the latest Star Wars Movie: The Force Awakens...in bricks! Play as one of the characters from the resistance and take on numerous missions. Along the way there...|Warner Brothers Entertainment UK Ltd|Nintendo 3DS
Nintendo DS|The Smurfs|3|15/06/2016|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo 3DS
Nintendo DS|Kirby: Planet Robobot|7|10/06/2016|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mike The Knight and the Great Gallop|3|27/05/2016|N|N|N|N|N|N|N|N|This is a story driven collection of mini games aimed at young children. Players portray the role of Mike The Knight in a quest to help his hometown get ready for a big celebration.|Maximum Games Ltd|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Limited Edition|12|20/05/2016|Y|N|N|N|N|Y|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Birthright|12|20/05/2016|Y|N|N|N|N|Y|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Conquest|12|20/05/2016|Y|N|N|N|N|N|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|YO-KAI WATCH|7|29/04/2016|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mighty No. 9|12|19/04/2016|N|N|N|N|N|N|Y|N|You play as a human looking android called Beck, the ninth of a series of combat robots called Mighty Numbers. A computer virus has attacked your fellow unit and other machines across the globe. Beck must...|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Mario &amp; Sonic at the Rio 2016 Olympic Games|7|08/04/2016|N|N|N|N|N|N|Y|N|This is a sports game in which characters from the Mario and Sonic series compete in a variety of events at the Summer Olympic Games in Rio de Janeiro. Players get to partake in mini-game versions of various...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|LEGO Star Wars: The Force Awakens|7|28/06/2016|N|N|N|Y|N|N|Y|N|LEGO Star Wars takes you to the world of the latest Star Wars Movie: The Force Awakens...in bricks! Play as one of the characters from the resistance and take on numerous missions. Along the way there...|Warner Brothers Entertainment UK Ltd|Nintendo 3DS
Nintendo DS|The Smurfs|3|15/06/2016|N|N|N|N|N|N|N|N||Ubisoft EMEA|Nintendo 3DS
Nintendo DS|Kirby: Planet Robobot|7|10/06/2016|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mike The Knight and the Great Gallop|3|27/05/2016|N|N|N|N|N|N|N|N|This is a story driven collection of mini games aimed at young children. Players portray the role of Mike The Knight in a quest to help his hometown get ready for a big celebration.|Maximum Games Ltd|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Limited Edition|12|20/05/2016|Y|N|N|N|N|Y|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Birthright|12|20/05/2016|Y|N|N|N|N|Y|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Fire Emblem Fates: Conquest|12|20/05/2016|Y|N|N|N|N|N|Y|N|Tactical RPG set in Hoshido and Nohr, two Kingdoms at war due to their loyalties to different dragon deities. You play as the Avatar, a member of the Hoshido family with the ability to transform into a...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|YO-KAI WATCH|7|29/04/2016|N|N|N|N|N|N|Y|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Mighty No. 9|12|19/04/2016|N|N|N|N|N|N|Y|N|You play as a human looking android called Beck, the ninth of a series of combat robots called Mighty Numbers. A computer virus has attacked your fellow unit and other machines across the globe. Beck must...|Koch Media GmbH (Austria)|Nintendo 3DS
Nintendo DS|Mario &amp; Sonic at the Rio 2016 Olympic Games|7|08/04/2016|N|N|N|N|N|N|Y|N|This is a sports game in which characters from the Mario and Sonic series compete in a variety of events at the Summer Olympic Games in Rio de Janeiro. Players get to partake in mini-game versions of various...|Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Word Puzzles by POWGI|3|10/12/2015|N|N|N|N|N|N|N|N||Lightwood Consultancy Ltd (trading as Lightwood Games)|Nintendo 3DS
Nintendo DS|Mario &amp; Luigi: Paper Jam Bros.|3|04/12/2015|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Nintendo Presents: New Style Boutique 2 - Fashion Forward|3|20/11/2015|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Kung Fu Panda Showdown of Legendary Legends|7|20/11/2015|N|N|N|N|N|N|Y|N||Little Orbit Europe, LTD.|Nintendo 3DS
Nintendo DS|I Love My Pony|3|20/11/2015|N|N|N|N|N|N|N|N||Bigben Interactive SA|Nintendo 3DS
Nintendo DS|Petit Novel series Harvest December|12|19/11/2015|Y|N|N|N|N|Y|N|N|Visual novel series divided into thirteen chapters. The first, âHarvest Decemberâ, follows Masaki Konno, as he tries to balance two love interests, goddess Shiro and wealthy heiress Yuki.|Circle Entertainment Ltd|Nintendo 3DS
Nintendo DS|Moco Moco Friends|3|17/11/2015|N|N|N|N|N|N|N|N||Aksys Games|Nintendo 3DS
Nintendo DS|Radiohammer|12|17/11/2015|N|N|N|N|N|Y|Y|N|Play as a DJ, whacking âpervertsâ with your hammer in time to the music before they can expose themselves to you.|Aksys Games|Nintendo 3DS
Nintendo DS|SteamWorld Heist|7|16/11/2015|N|N|N|N|N|N|Y|N|Play as Captain Piper and her team of fellow steambots as they explore outer space in pursuit of the galaxyâs dwindling water reserves. Your adventures will take you on board many enemy ships ready to...|Thunderful Publishing AB|Nintendo 3DS
Nintendo DS|Toy Defense|7|15/11/2015|N|N|N|N|N|N|Y|N||Circle Entertainment Ltd|Nintendo 3DS
Nintendo DS|Word Puzzles by POWGI|3|10/12/2015|N|N|N|N|N|N|N|N||Lightwood Consultancy Ltd (trading as Lightwood Games)|Nintendo 3DS
Nintendo DS|Mario &amp; Luigi: Paper Jam Bros.|3|04/12/2015|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Nintendo Presents: New Style Boutique 2 - Fashion Forward|3|20/11/2015|N|N|N|N|N|N|N|N||Nintendo of Europe GmbH|Nintendo 3DS
Nintendo DS|Kung Fu Panda Showdown of Legendary Legends|7|20/11/2015|N|N|N|N|N|N|Y|N||Little Orbit Europe, LTD.|Nintendo 3DS
Nintendo DS|I Love My Pony|3|20/11/2015|N|N|N|N|N|N|N|N||Bigben Interactive SA|Nintendo 3DS
Nintendo DS|Petit Novel series Harvest December|12|19/11/2015|Y|N|N|N|N|Y|N|N|Visual novel series divided into thirteen chapters. The first, âHarvest Decemberâ, follows Masaki Konno, as he tries to balance two love interests, goddess Shiro and wealthy heiress Yuki.|Circle Entertainment Ltd|Nintendo 3DS
Nintendo DS|Moco Moco Friends|3|17/11/2015|N|N|N|N|N|N|N|N||Aksys Games|Nintendo 3DS
