platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
PlayStation 4|Five Nights at Freddy's|12|03/02/2020|N|N|N|N|N|N|N|N|As the new security guard at Freddy Fazbear pizzeria itâs your job to make sure things are safe and secure. However, it seems that the animatronics are the ones that need watching. Use the camera system...|Clickteam USA, LLC|PlayStation 4
PlayStation 4|Party Panic|7|03/02/2020|N|N|N|N|N|N|Y|N|Party Panic is an online and local-multiplayer party game. Compete against your friends in the all new board game, play 30+ rapid fire minigames, race through the brutal Gauntlet, or complete the challenges...|Do Games|PlayStation 4
PlayStation 4|Dawn of Fear|18|03/02/2020|Y|N|N|N|N|N|Y|N|The player is required to solve puzzles and negotiate the labyrinth of rooms and corridors in a house occupied by zombies and large bi-pedal fantasy creatures.|GAMMERANEST SL|PlayStation 4
PlayStation 4|Reed Remastered|3|02/02/2020|N|N|N|N|N|N|N|N|Once in a beautiful and mysterious world, something strange happened... The old supercomputer that created this world started to break down, it started to lose information cubes. It needed help to calibrate...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
PlayStation 4|Knightin'+|7|01/02/2020|N|N|N|N|N|N|Y|N|Join brave sir Lootalot on his epic quest in this little Zelda-lite adventure. Explore and fight your way through the dangerous dungeons filled with traps, puzzles and magical artifacts. And, of course,...|Ratalaika Games S.L.|PlayStation 4, PlayStation Vita
PlayStation 4|Hitchhiker|12|01/02/2020|Y|N|N|N|N|N|N|N|Hitchhiker is a mystery game set along lost highways, where your goal is to solve the puzzle of your own backstory. As a hitchhiker with no memory or destination, you catch a series of rides across a strange...|Versus Evil LLC|PlayStation 4
PlayStation 4|oOo: Ascension|3|31/01/2020|N|N|N|N|N|N|N|N|A skill-based arcade game set in outer space, where the player must carefully manoeuvre their ship from one point to another without touching anything else.|Extra Mile Studio Ltd|PlayStation 4
PlayStation 4|Tokyo Ghoul :re CALL to EXIST|16|31/01/2020|N|N|N|N|N|N|Y|N|Every day on the streets of Tokyo, Ghouls and Investigators risk their lives fighting each other. Play as a Ghoul or an Investigator mastering each characterâs abilities and weapons to take down the...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4, PC
PlayStation 4|Maitetsu: Pure Station|12|23/01/2020|Y|N|N|N|N|N|N|N|Visual novel about a man who returns home to his adoptive familyâs brewery, and after discovering a mechanical doll in his late-grandfatherâs room, learns all about his familyâs history with the...|Winking Skywalker Entertainment Limited|PlayStation 4
PlayStation 4|Arcade Archives XX MISSION|7|23/01/2020|N|N|N|N|N|N|Y|N|Arcade Archives: XX Mission is a rerelease of the 1987 of the same name. Itâs a pixelated top-down shoot-âm-up in which players control a fighter-jet.|HAMSTER Corporation|PlayStation 4
PlayStation 4|Track Mayhem|3|21/01/2020|N|N|N|N|N|N|N|N|Hop into a space ship and race on a reflex testing obstacle course in an intense, adrenaline pumping flying action. Track Mayhem is an infinite flyer that puts you in a seat of a quantum levitating spacecraft...|Goldmark Studios Inc.|PlayStation 4
PlayStation 4|Creed: Rise To Glory (tm)|16|17/01/2020|N|N|N|N|N|N|Y|N|CREED: Rise to Glory is a VR boxing experience that puts you in the gloves of Adonis Creed. Train hard with Rocky Balboa and battle your way through title bouts with the worldâs top opponents in a variety...|Perpetual - Europe|PlayStation 4
PlayStation 4|Dragon Ball Z: Kakarot|12|17/01/2020|N|N|N|N|N|N|Y|N|Relive the story of Goku in DRAGON BALL Z: KAKAROT! Beyond the epic battles, experience life in the DRAGON BALL Z world as you fight, fish, eat, and train with Goku. Explore the new areas and adventures...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4, Xbox One, PC
PlayStation 4|AO Tennis 2|3|16/01/2020|N|N|N|N|N|N|N|N|The game allows the player to embody a tennis star player or create their own character to play in all arenas from Australian Open, or in a fantasy venue created by and for players all around the world!...|Bigben Interactive SA|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Arcade Archives Bells &amp; Whistles|3|16/01/2020|N|N|N|N|N|N|N|N|Arcade Archives: Bells and Whistles is a rerelease of the arcade classic of the same name. Part of the TwinBee series, Bells and Whistles is a top-down (bullet hell) shoot-âm-up featuring colourful flying...|HAMSTER Corporation|PlayStation 4
PlayStation 4|Without Escape|16|15/01/2020|Y|N|N|N|N|N|N|N|First person view point and click adventure in which youâre home alone for the night. Awoken by a noise, you discover that you cannot leave your house as it slips in and out of a hellish dimension. Navigating...|Eastasiasoft Limited|PlayStation 4, PlayStation Vita
PlayStation 4|Darwin Project|12|14/01/2020|N|N|N|N|N|N|Y|Y|Darwin Project is an outdoor, futuristic battle royale style deathmatch with a strong emphasis on hunting, trapping, and survival. Not only will you be pitted against fierce rivals, but you'll compete...|Scavengers Studio|PlayStation 4
PlayStation 4|Atelier Shallie: Alchemists of the Dusk Sea DX|12|14/01/2020|N|N|N|N|N|N|Y|N|Atelier Shallie: Alchemists of the Dusk Sea DX, introduces fans to Shallistera â a young girl burdened with a mission, and Shallotte â a girl who befriends Shallistera, but has a hidden ambition. The...|Koei Tecmo Europe Ltd|PlayStation 4, Nintendo Switch, PC
PlayStation 4|Maitetsu: Pure Station|12|23/01/2020|Y|N|N|N|N|N|N|N|Visual novel about a man who returns home to his adoptive familyâs brewery, and after discovering a mechanical doll in his late-grandfatherâs room, learns all about his familyâs history with the...|Winking Skywalker Entertainment Limited|PlayStation 4
PlayStation 4|Arcade Archives XX MISSION|7|23/01/2020|N|N|N|N|N|N|Y|N|Arcade Archives: XX Mission is a rerelease of the 1987 of the same name. Itâs a pixelated top-down shoot-âm-up in which players control a fighter-jet.|HAMSTER Corporation|PlayStation 4
PlayStation 4|Track Mayhem|3|21/01/2020|N|N|N|N|N|N|N|N|Hop into a space ship and race on a reflex testing obstacle course in an intense, adrenaline pumping flying action. Track Mayhem is an infinite flyer that puts you in a seat of a quantum levitating spacecraft...|Goldmark Studios Inc.|PlayStation 4
PlayStation 4|Creed: Rise To Glory (tm)|16|17/01/2020|N|N|N|N|N|N|Y|N|CREED: Rise to Glory is a VR boxing experience that puts you in the gloves of Adonis Creed. Train hard with Rocky Balboa and battle your way through title bouts with the worldâs top opponents in a variety...|Perpetual - Europe|PlayStation 4
PlayStation 4|Dragon Ball Z: Kakarot|12|17/01/2020|N|N|N|N|N|N|Y|N|Relive the story of Goku in DRAGON BALL Z: KAKAROT! Beyond the epic battles, experience life in the DRAGON BALL Z world as you fight, fish, eat, and train with Goku. Explore the new areas and adventures...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4, Xbox One, PC
PlayStation 4|AO Tennis 2|3|16/01/2020|N|N|N|N|N|N|N|N|The game allows the player to embody a tennis star player or create their own character to play in all arenas from Australian Open, or in a fantasy venue created by and for players all around the world!...|Bigben Interactive SA|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Arcade Archives Bells &amp; Whistles|3|16/01/2020|N|N|N|N|N|N|N|N|Arcade Archives: Bells and Whistles is a rerelease of the arcade classic of the same name. Part of the TwinBee series, Bells and Whistles is a top-down (bullet hell) shoot-âm-up featuring colourful flying...|HAMSTER Corporation|PlayStation 4
PlayStation 4|Without Escape|16|15/01/2020|Y|N|N|N|N|N|N|N|First person view point and click adventure in which youâre home alone for the night. Awoken by a noise, you discover that you cannot leave your house as it slips in and out of a hellish dimension. Navigating...|Eastasiasoft Limited|PlayStation 4, PlayStation Vita
PlayStation 4|Darwin Project|12|14/01/2020|N|N|N|N|N|N|Y|Y|Darwin Project is an outdoor, futuristic battle royale style deathmatch with a strong emphasis on hunting, trapping, and survival. Not only will you be pitted against fierce rivals, but you'll compete...|Scavengers Studio|PlayStation 4
PlayStation 4|Atelier Shallie: Alchemists of the Dusk Sea DX|12|14/01/2020|N|N|N|N|N|N|Y|N|Atelier Shallie: Alchemists of the Dusk Sea DX, introduces fans to Shallistera â a young girl burdened with a mission, and Shallotte â a girl who befriends Shallistera, but has a hidden ambition. The...|Koei Tecmo Europe Ltd|PlayStation 4, Nintendo Switch, PC
PlayStation 4|Maitetsu: Pure Station|12|23/01/2020|Y|N|N|N|N|N|N|N|Visual novel about a man who returns home to his adoptive familyâs brewery, and after discovering a mechanical doll in his late-grandfatherâs room, learns all about his familyâs history with the...|Winking Skywalker Entertainment Limited|PlayStation 4
PlayStation 4|Arcade Archives XX MISSION|7|23/01/2020|N|N|N|N|N|N|Y|N|Arcade Archives: XX Mission is a rerelease of the 1987 of the same name. Itâs a pixelated top-down shoot-âm-up in which players control a fighter-jet.|HAMSTER Corporation|PlayStation 4
PlayStation 4|Track Mayhem|3|21/01/2020|N|N|N|N|N|N|N|N|Hop into a space ship and race on a reflex testing obstacle course in an intense, adrenaline pumping flying action. Track Mayhem is an infinite flyer that puts you in a seat of a quantum levitating spacecraft...|Goldmark Studios Inc.|PlayStation 4
PlayStation 4|Creed: Rise To Glory (tm)|16|17/01/2020|N|N|N|N|N|N|Y|N|CREED: Rise to Glory is a VR boxing experience that puts you in the gloves of Adonis Creed. Train hard with Rocky Balboa and battle your way through title bouts with the worldâs top opponents in a variety...|Perpetual - Europe|PlayStation 4
PlayStation 4|Dragon Ball Z: Kakarot|12|17/01/2020|N|N|N|N|N|N|Y|N|Relive the story of Goku in DRAGON BALL Z: KAKAROT! Beyond the epic battles, experience life in the DRAGON BALL Z world as you fight, fish, eat, and train with Goku. Explore the new areas and adventures...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|PlayStation 4, Xbox One, PC
PlayStation 4|AO Tennis 2|3|16/01/2020|N|N|N|N|N|N|N|N|The game allows the player to embody a tennis star player or create their own character to play in all arenas from Australian Open, or in a fantasy venue created by and for players all around the world!...|Bigben Interactive SA|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Arcade Archives Bells &amp; Whistles|3|16/01/2020|N|N|N|N|N|N|N|N|Arcade Archives: Bells and Whistles is a rerelease of the arcade classic of the same name. Part of the TwinBee series, Bells and Whistles is a top-down (bullet hell) shoot-âm-up featuring colourful flying...|HAMSTER Corporation|PlayStation 4
PlayStation 4|Without Escape|16|15/01/2020|Y|N|N|N|N|N|N|N|First person view point and click adventure in which youâre home alone for the night. Awoken by a noise, you discover that you cannot leave your house as it slips in and out of a hellish dimension. Navigating...|Eastasiasoft Limited|PlayStation 4, PlayStation Vita
PlayStation 4|Darwin Project|12|14/01/2020|N|N|N|N|N|N|Y|Y|Darwin Project is an outdoor, futuristic battle royale style deathmatch with a strong emphasis on hunting, trapping, and survival. Not only will you be pitted against fierce rivals, but you'll compete...|Scavengers Studio|PlayStation 4
PlayStation 4|Atelier Shallie: Alchemists of the Dusk Sea DX|12|14/01/2020|N|N|N|N|N|N|Y|N|Atelier Shallie: Alchemists of the Dusk Sea DX, introduces fans to Shallistera â a young girl burdened with a mission, and Shallotte â a girl who befriends Shallistera, but has a hidden ambition. The...|Koei Tecmo Europe Ltd|PlayStation 4, Nintendo Switch, PC
PlayStation 4|ArtPulse|3|20/12/2019|N|N|N|N|N|N|N|N|ArtPulse is an audio visual virtual reality art experience where the player can create different shapes in a VR space. The audioscape will be determined by the shapes and their colours. An integral part...|Mekiwi|PlayStation 4
PlayStation 4|Warhammer Quest 2: The End Times|12|19/12/2019|N|N|N|N|N|N|Y|N|Warhammer Quest 2: The End Times is the sequel to a turn based strategy game, Warhammer Quest. Lead your warriors across a war torn land and into dungeons! Swing swords, fire arrows and cast spells as...|Chilled Mouse|PlayStation 4
PlayStation 4|Moxxi's Heist of the Handsome Jackpot|18|19/12/2019|Y|N|N|N|Y|N|Y|N|Moxxi's Heist of the Handsome Jackpot, is the first campaign add-on for Borderlands 3 and focusses on Moxxi, the fancy-hatted ringmaster of Borderlands' Underdome. This time around, she's assembling a...|Take2 Interactive Software Europe ltd|PC, PlayStation 4, Xbox One, Stadia
PlayStation 4|Arcade Archives FROGGER|3|19/12/2019|N|N|N|N|N|N|N|N|Frogger is a classic arcade game, developed by Konami. The object of the game is to help your character (the frog) cross from the bottom of the screen to the top. The game starts with three, five, or seven...|HAMSTER Corporation|PlayStation 4
PlayStation 4|Glass Masquerade 2: Illusions|7|18/12/2019|N|N|N|Y|N|N|N|N|Glass Masquerade 2: is a dreamlike collection of artistic jigsaw puzzles to piece together at your own relaxed pace. Dive into the rabbit hole of the abstract and the fantastical, putting together stained-glass...|Digerati Distribution LLC|PlayStation 4
PlayStation 4|Spartan Fist|12|18/12/2019|N|N|N|N|N|N|Y|N|Spartan Fist is a first person brawler where you have to punch your way through randomly generated maps. Along the way, there's tons of special attacks and silly upgrades that turn each new playthrough...|JANDUSOFT S.L.|PlayStation 4
PlayStation 4|Iro Hero|7|18/12/2019|N|N|N|N|N|N|Y|N|Iro Hero is a vertical shoot âem up with pixel art graphics inspired by old-school classics. The game features 9 levels, 10 boss battles and a color polarity system.|Eastasiasoft Limited|PlayStation 4
PlayStation 4|Regions Of Ruin|7|18/12/2019|N|N|N|N|N|N|Y|N|Regions of Ruin is a 2D side-scrolling RPG with town-building where you are introduced to an open world that progressively challenges your hero and settlement the further you delve into the vast continent.|JANDUSOFT S.L.|PlayStation 4
PlayStation 4|Reknum|7|18/12/2019|N|N|N|N|N|N|Y|N|In Reknum you play the role of the princess Cheri, who must advance through 6 different completely explorable zones, loot chests with crystals that will increase her passive skills in order to advance.|JANDUSOFT S.L.|PlayStation 4
PlayStation 4|SACRALITH: The Archer`s Tale|16|17/12/2019|N|N|N|N|N|N|Y|N|Sacralith: The Archerâs Tale is a first-person shooter player in VR. Armed with your bow and arrows, you accompany your cohorts on a quest to find a magical stone that grants the bearer power over dragons.|INDIVIDUAL ENTREPRENEUR SVETLOV DMITRY VALEREVICH|PlayStation 4
PlayStation 4|Gorn|18|17/12/2019|N|N|N|N|N|N|Y|N|Gorn is a humorous VR fighting game set in a gladiatorial arena. In first person view, players must survive each round for the amusement of the Roman audience and their emperor. Using a multitude of weapons,...|Devolver Digital|PlayStation 4
PlayStation 4|UnderHero|7|17/12/2019|N|N|N|Y|N|N|Y|N|UnderHero is a 2D side-scroller RPG adventure game with timing-based combat. It tells the story of a world where the chosen hero has failed and an underling of the main villain takes his place as the new...|Digerati Distribution LLC|PlayStation 4
PlayStation 4|Demon Pit|16|17/12/2019|N|N|N|N|N|N|Y|N|Demon Pit is an arcade-style arena shooter with a classic 90s FPS aesthetic. Fight against the endless waves of the demon horde in a constantly changing arena. Your goal is a high score on the leader board,...|Digerati Distribution LLC|PlayStation 4
PlayStation 4|Word Maze by POWGI|3|17/12/2019|N|N|N|N|N|N|N|N|In Word Maze, words are discovered by tracing a path through a maze, one letter at a time. There is only one correct route through the grid, and every letter will be used along the way.|Lightwood Consultancy Ltd (trading as Lightwood Games)|PlayStation 4, PlayStation Vita
PlayStation 4|Odallus: The Dark Call|12|17/12/2019|N|N|N|N|N|N|Y|N|This is a 2D side-scrolling arcade game with retro graphics inspired by Ghostsân Goblins, Demonâs Crest and Castlevania. You play as Haggis, a hero who discovers that his village has been destroyed...|Digerati Distribution LLC|PlayStation 4
PlayStation 4|Treasure Rangers|7|17/12/2019|N|N|N|N|N|N|Y|N|Treasure Rangers is a fun puzzle and platforming challenge where you'll need to combine the unique skills of all the characters to advance. Meet Lucy, Eric, Roxy &amp; Randy, a kid with autism, and experience...|RELEVO VIDEOGAMES S.L.|PlayStation 4
PlayStation 4|Mini Motor Racing X|3|17/12/2019|N|N|N|N|N|N|N|N|Grab your controller or strap on your VR headset and dive into the high-octane frenzy that is Mini Motor Racing X! Take control as these tiny racers battle for big bucks and bragging rights across over...|The Binary Mill|PlayStation 4
PlayStation 4|Gunlord X|7|13/12/2019|N|N|N|Y|N|N|Y|N|Gunlord X is a eurostyle platformer with emphasis on exploring huge worlds and blasting off enemies. Jump! Shoot! Explore!|Eastasiasoft Limited|PlayStation 4
PlayStation 4|Headliner: NoviNews|12|12/12/2019|Y|N|N|N|N|N|Y|N|Take on the role of the Headliner - a news editor with the responsibility of selecting which stories make it out into the world. Do you promote the government, or rail against it? Support local stores,...|Chorus Worldwide Games Limited|PlayStation 4
PlayStation 4|Touring Karts|3|12/12/2019|N|N|N|N|N|N|N|N|Touring Karts takes maximum advantage of the possibilities of VR by reinventing KART-type races in the midst of chaos full of action and surprises.|Ivanovich Games SL|PlayStation 4, PC
PlayStation 4|CODE SHIFTER|7|12/12/2019|N|N|N|N|N|N|Y|N|This side scrolling action game takes place inside of a game developing company. The adventure part (scenario) is made up of everyday life inside the company. The adventure part takes place within the...|Arc System Works Co.,Ltd|PlayStation 4
PlayStation 4|Arcade Archives HYPER SPORTS|3|12/12/2019|N|N|N|N|N|N|N|N|This is a sports game released by KONAMI.|HAMSTER Corporation|PlayStation 4
PlayStation 4|DOOM Slayers Collection|18|10/12/2019|Y|N|N|N|N|N|Y|N|-|ZeniMax Europe Limited/Bethesda Softworks Europe|PlayStation 4
PlayStation 4|Dreamwalker: Never Fall Asleep|7|10/12/2019|N|N|N|Y|N|N|Y|N|In a small tourist town a young girl, the daughter of the townâs mayor, falls into a coma due to an accident. The impotence of the local physicians forces Mrs. Mayor to seek the aid of a psychiatrist,...|Artifex Mundi S.A|PlayStation 4
PlayStation 4|STEINS;GATE: My Darling's Embrace|12|10/12/2019|Y|N|N|N|N|Y|N|N|Latest visual novel in the Steins;Gate series which follows a group of young, tech-savvy âlab membersâ who discover the means of changing the past via e-mail using a modified microwave.|Spike Chunsoft, Inc.|Nintendo Switch, PlayStation 4
PlayStation 4|SuperEpic: The Entertainment War|12|06/12/2019|Y|N|N|N|N|N|N|N|SuperEpic is an action-adventure game, which blends classic metroidvania gameplay and combo based combat with an economy driven progression and optional mobile cross-play. Set in an Orwellian future dystopia,...|Numskull Games|PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|Classic Snake Adventures|7|06/12/2019|N|N|N|Y|N|N|N|N|A reboot of the initial retro snake game introduced in 2000. 4K gorgeous hand-drawn 2d art and a 3d snake. The snake's mechanics is something new. A 3d model that can change size and deform during game-play.Â&nbsp;This...|Crazysoft Limited|PlayStation 4
PlayStation 4|DOOM 64|16|06/12/2019|N|N|N|N|N|N|Y|N|The Demons have returned even stronger and more vicious than before. As the only experienced survivor of the DOOM episode, your commission is re-activated.|ZeniMax Europe Limited/Bethesda Softworks Europe|PC, PlayStation 4, Stadia
PlayStation 4|Biped|3|06/12/2019|N|N|N|N|N|N|N|N|Biped is a coop action game in which players need to control two robot characters that go on an adventure together overcoming challenges in the wilderness on planet earth.|Postmeta Games Limited|PlayStation 4
PlayStation 4|Darksiders Genesis|12|05/12/2019|Y|N|N|N|N|N|Y|N|Still reeling from the events on Eden, WAR and STRIFE have been given a new assignment -- LUCIFER, the enigmatic and deceptive demon king, has been plotting to upset the Balance by granting power to master...|THQ Nordic|PC, Stadia, PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|CODE SHIFTER|7|12/12/2019|N|N|N|N|N|N|Y|N|This side scrolling action game takes place inside of a game developing company. The adventure part (scenario) is made up of everyday life inside the company. The adventure part takes place within the...|Arc System Works Co.,Ltd|PlayStation 4
PlayStation 4|Arcade Archives HYPER SPORTS|3|12/12/2019|N|N|N|N|N|N|N|N|This is a sports game released by KONAMI.|HAMSTER Corporation|PlayStation 4
PlayStation 4|DOOM Slayers Collection|18|10/12/2019|Y|N|N|N|N|N|Y|N|-|ZeniMax Europe Limited/Bethesda Softworks Europe|PlayStation 4
PlayStation 4|Dreamwalker: Never Fall Asleep|7|10/12/2019|N|N|N|Y|N|N|Y|N|In a small tourist town a young girl, the daughter of the townâs mayor, falls into a coma due to an accident. The impotence of the local physicians forces Mrs. Mayor to seek the aid of a psychiatrist,...|Artifex Mundi S.A|PlayStation 4
PlayStation 4|STEINS;GATE: My Darling's Embrace|12|10/12/2019|Y|N|N|N|N|Y|N|N|Latest visual novel in the Steins;Gate series which follows a group of young, tech-savvy âlab membersâ who discover the means of changing the past via e-mail using a modified microwave.|Spike Chunsoft, Inc.|Nintendo Switch, PlayStation 4
PlayStation 4|SuperEpic: The Entertainment War|12|06/12/2019|Y|N|N|N|N|N|N|N|SuperEpic is an action-adventure game, which blends classic metroidvania gameplay and combo based combat with an economy driven progression and optional mobile cross-play. Set in an Orwellian future dystopia,...|Numskull Games|PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|Classic Snake Adventures|7|06/12/2019|N|N|N|Y|N|N|N|N|A reboot of the initial retro snake game introduced in 2000. 4K gorgeous hand-drawn 2d art and a 3d snake. The snake's mechanics is something new. A 3d model that can change size and deform during game-play.Â&nbsp;This...|Crazysoft Limited|PlayStation 4
PlayStation 4|DOOM 64|16|06/12/2019|N|N|N|N|N|N|Y|N|The Demons have returned even stronger and more vicious than before. As the only experienced survivor of the DOOM episode, your commission is re-activated.|ZeniMax Europe Limited/Bethesda Softworks Europe|PC, PlayStation 4, Stadia
PlayStation 4|Biped|3|06/12/2019|N|N|N|N|N|N|N|N|Biped is a coop action game in which players need to control two robot characters that go on an adventure together overcoming challenges in the wilderness on planet earth.|Postmeta Games Limited|PlayStation 4
PlayStation 4|Darksiders Genesis|12|05/12/2019|Y|N|N|N|N|N|Y|N|Still reeling from the events on Eden, WAR and STRIFE have been given a new assignment -- LUCIFER, the enigmatic and deceptive demon king, has been plotting to upset the Balance by granting power to master...|THQ Nordic|PC, Stadia, PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|CODE SHIFTER|7|12/12/2019|N|N|N|N|N|N|Y|N|This side scrolling action game takes place inside of a game developing company. The adventure part (scenario) is made up of everyday life inside the company. The adventure part takes place within the...|Arc System Works Co.,Ltd|PlayStation 4
PlayStation 4|Arcade Archives HYPER SPORTS|3|12/12/2019|N|N|N|N|N|N|N|N|This is a sports game released by KONAMI.|HAMSTER Corporation|PlayStation 4
PlayStation 4|DOOM Slayers Collection|18|10/12/2019|Y|N|N|N|N|N|Y|N|-|ZeniMax Europe Limited/Bethesda Softworks Europe|PlayStation 4
PlayStation 4|Dreamwalker: Never Fall Asleep|7|10/12/2019|N|N|N|Y|N|N|Y|N|In a small tourist town a young girl, the daughter of the townâs mayor, falls into a coma due to an accident. The impotence of the local physicians forces Mrs. Mayor to seek the aid of a psychiatrist,...|Artifex Mundi S.A|PlayStation 4
PlayStation 4|STEINS;GATE: My Darling's Embrace|12|10/12/2019|Y|N|N|N|N|Y|N|N|Latest visual novel in the Steins;Gate series which follows a group of young, tech-savvy âlab membersâ who discover the means of changing the past via e-mail using a modified microwave.|Spike Chunsoft, Inc.|Nintendo Switch, PlayStation 4
PlayStation 4|SuperEpic: The Entertainment War|12|06/12/2019|Y|N|N|N|N|N|N|N|SuperEpic is an action-adventure game, which blends classic metroidvania gameplay and combo based combat with an economy driven progression and optional mobile cross-play. Set in an Orwellian future dystopia,...|Numskull Games|PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|Classic Snake Adventures|7|06/12/2019|N|N|N|Y|N|N|N|N|A reboot of the initial retro snake game introduced in 2000. 4K gorgeous hand-drawn 2d art and a 3d snake. The snake's mechanics is something new. A 3d model that can change size and deform during game-play.Â&nbsp;This...|Crazysoft Limited|PlayStation 4
PlayStation 4|DOOM 64|16|06/12/2019|N|N|N|N|N|N|Y|N|The Demons have returned even stronger and more vicious than before. As the only experienced survivor of the DOOM episode, your commission is re-activated.|ZeniMax Europe Limited/Bethesda Softworks Europe|PC, PlayStation 4, Stadia
PlayStation 4|Biped|3|06/12/2019|N|N|N|N|N|N|N|N|Biped is a coop action game in which players need to control two robot characters that go on an adventure together overcoming challenges in the wilderness on planet earth.|Postmeta Games Limited|PlayStation 4
PlayStation 4|Darksiders Genesis|12|05/12/2019|Y|N|N|N|N|N|Y|N|Still reeling from the events on Eden, WAR and STRIFE have been given a new assignment -- LUCIFER, the enigmatic and deceptive demon king, has been plotting to upset the Balance by granting power to master...|THQ Nordic|PC, Stadia, PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|CTR\Crash|7|29/11/2019|N|N|N|N|N|N|Y|Y|-|Activision Blizzard UK Ltd|PlayStation 4
PlayStation 4|Dawn Of Man|16|28/11/2019|N|N|Y|N|N|N|N|N|Command a settlement of ancient humans, guide them through the ages in their struggle for survival. Hunt, gather, craft tools, fight, research new techs and face the challenges the environment will throw...|Madruga Works Limited|PlayStation 4
PlayStation 4|DEEMO -Reborn-|3|28/11/2019|N|N|N|N|N|N|N|Y|This is a rhythm-puzzle game with a melancholic story. Itâs a 3D remake of â59021 â DEEMO: The Last Recitalâ and basically the same game, but with a few additions like VR. The game's plot centres...|Sony Music Entertainment Games (Unties)|PlayStation 4
PlayStation 4|Shovel Knight; Treasure Trove|7|28/11/2019|N|N|N|N|N|N|Y|N|Play through retro adventure Shovel Knight and all the additional campaigns including Shovel of Hope, Plague of Shadows, Specter of Torment, King of Cards and Showdown.|Yacht Club Games, L.L.C|Nintendo Switch, PlayStation 4, Xbox One
PlayStation 4|Light Fairytale Episode 1|12|26/11/2019|Y|N|N|N|N|Y|N|N|The first in an episodic JRPG about a technologically advanced civilization reduced to live underground following a spontaneous disaster of apocalyptic proportions. Thousands of years later, life above...|neko.works|PlayStation 4
PlayStation 4|SIMULACRA|16|26/11/2019|Y|N|N|N|N|N|N|N|You have found the phone of a woman named Anna. In it, you see a desperate cry for help in the form of a video message. You talk to her friends and they have no idea where she is. Her texts, emails and...|Wales Interactive Ltd|PlayStation 4
PlayStation 4|Balthazar's Dream|7|26/11/2019|N|N|N|N|N|N|Y|N|A kid goes into a coma after being hit by an ice cream truck. His dog sleeps by his side, dreaming of strange and mysterious lands filled with canine wonders. With a loud bark Balthazar embarks on this...|Teseo y el Minotauro, S.L.U.|PlayStation 4, PlayStation Vita
PlayStation 4|BLAZBLUE CROSS TAG BATTLE Special Edition|12|22/11/2019|Y|N|N|N|N|N|Y|N|A crazy crossover fighter with characters from BlazBlue, Uniel, Persona 4 Arena, and even RWBY.|PQube Limited|PlayStation 4, Nintendo Switch
PlayStation 4|Sniper Ghost Warrior Contracts|18|22/11/2019|Y|N|N|N|N|N|Y|N|Latest first-person shooter in the Sniper Ghost Warrior series set in contemporary Siberian military outposts in which you take the role of a contract assassin, hunting down realistic human Russian targets....|CI Games S.A.|PC, Xbox One, PlayStation 4
PlayStation 4|Titeuf: Mega Party|12|21/11/2019|N|N|N|N|N|Y|N|N|Titeuf: Mega Party is a party game. You play the hero, Titeuf, a turbulent boy who aims to do the most stupid things at school. Compete in 42 mini-games that you can play from 1 to 4 players.|Anuman Interactive SA|PlayStation 4, Xbox One, Nintendo Switch
PlayStation 4|Arcade Archives Yie Ar KUNG-FU|7|21/11/2019|N|N|N|N|N|N|Y|N|Side-scrolling arcade fighter from 1985. The player must fight through the levels against each martial arts Master to gain the title of âGrand Masterâ.|HAMSTER Corporation|PlayStation 4
PlayStation 4|Asterix &amp; Obelix XXL3 The Crystal Menhir|7|21/11/2019|N|N|N|N|N|N|Y|N|Asterix &amp; Obelix XXL 3 is the 3rd installement of the XXL Beat them All franchise featuring the famous Gauls characters AstÃ©rix and ObÃ©lix. In this game, two players can control both characters in...|Anuman Interactive SA|PlayStation 4, Xbox One, Nintendo Switch, PC
PlayStation 4|Arcade Archives IN THE HUNT|7|21/11/2019|N|N|N|Y|N|N|Y|N|This game is a shooting game released by IREM.|HAMSTER Corporation|PlayStation 4
PlayStation 4|Woodle Tree 2: Deluxe+|3|20/11/2019|N|N|N|N|N|N|N|N|This time a new menace is taking over the Wood Lands with a black substance that is absorbing life and energy from all living creatures! Will you be skilled enough to help Woodle in his quest to repel...|Chubby Pixel|PlayStation 4
PlayStation 4|Destiny 2: The Collection|16|19/11/2019|N|N|N|N|N|N|Y|Y|-|Bungie, Inc.|PlayStation 4
